id,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
3127,26166400.0,Secondary, Стрешнево,10.0,Moscow,1.0,48.1,15.8,15.5,17.0,21,European-style renovation
3128,77103000.0,Secondary, Улица 1905 года,6.0,Moscow,1.0,65.9,18.8,24.9,5.0,21,Designer
3129,21000000.0,Secondary, Лужники,8.0,Moscow,1.0,36.2,24.0,4.0,13.0,41,European-style renovation
3130,23227228.0,Secondary, Фили,5.0,Moscow,1.0,44.44,24.6,10.3,6.0,57,European-style renovation
3131,19166784.0,Secondary, Красный Балтиец,6.0,Moscow,1.0,44.8,12.3,17.0,2.0,25,European-style renovation
3132,22726909.0,Secondary, Тульская,8.0,Moscow,1.0,37.7,22.9,3.9,7.0,13,European-style renovation
3133,26655920.0,Secondary, Спартак,20.0,Moscow,1.0,40.4,14.7,5.9,5.0,22,European-style renovation
3134,49000000.0,Secondary, Выставочная,8.0,Moscow,1.0,51.1,38.1,8.0,31.0,67,Without renovation
3135,76357895.0,Secondary, Арбатская,9.0,Moscow,1.0,111.6,58.6,15.9,6.0,8,Designer
3136,83665000.0,Secondary, Китай-город,14.0,Moscow,1.0,57.7,31.3,11.4,5.0,8,Designer
3137,20271104.0,Secondary, Хорошёво,17.0,Moscow,1.0,40.4,16.2,11.0,2.0,43,European-style renovation
3138,29201550.0,Secondary, Киевская,8.0,Moscow,1.0,30.45,17.5,9.2,2.0,14,European-style renovation
3139,31727850.0,Secondary, Смоленская,8.0,Moscow,1.0,46.9,25.8,10.5,13.0,13,European-style renovation
3140,78947368.0,Secondary, Смоленская,6.0,Moscow,1.0,72.9,39.0,12.7,2.0,5,Designer
3141,23863000.0,Secondary, Калужская,18.0,Moscow,1.0,49.0,13.6,21.3,4.0,32,European-style renovation
3142,18443384.0,Secondary, Марьина Роща,7.0,Moscow,1.0,41.39,23.1,10.1,32.0,44,European-style renovation
3143,35000000.0,Secondary, Минская,15.0,Moscow,1.0,45.0,21.0,10.4,5.0,14,European-style renovation
3144,17182500.0,Secondary, Полежаевская,20.0,Moscow,1.0,43.5,15.3,11.8,6.0,28,Cosmetic
3145,24851960.0,Secondary, Ботанический сад,16.0,Moscow,1.0,39.1,14.3,11.5,2.0,38,European-style renovation
3146,15800000.0,Secondary, Раменки,7.0,Moscow,1.0,33.7,19.2,9.4,24.0,41,Cosmetic
3147,19000000.0,Secondary, Марьина Роща,8.0,Moscow,1.0,43.34,14.0,5.0,23.0,55,European-style renovation
3148,25000000.0,Secondary, Площадь Ильича,14.0,Moscow,1.0,69.7,48.0,15.0,7.0,27,European-style renovation
3149,31000000.0,Secondary, Ленинский проспект,14.0,Moscow,1.0,48.73,12.5,22.8,5.0,8,European-style renovation
3150,35980759.0,Secondary, Белорусская,14.0,Moscow,1.0,60.05,13.5,22.5,5.0,33,European-style renovation
3151,20342989.0,Secondary, Печатники,16.0,Moscow,1.0,45.7,13.4,21.1,12.0,22,European-style renovation
3152,15521892.0,Secondary, Очаково,15.0,Moscow,1.0,31.9,12.4,10.8,31.0,48,Cosmetic
3153,17602146.0,Secondary, Верхние Лихоборы,15.0,Moscow,1.0,39.7,22.2,9.9,14.0,36,European-style renovation
3154,22921100.0,Secondary, Воронцовская,8.0,Moscow,1.0,48.5,26.7,10.7,28.0,34,European-style renovation
3155,31000000.0,Secondary, Терехово ,8.0,Moscow,1.0,70.2,20.8,12.4,5.0,19,European-style renovation
3156,18677971.0,Secondary, Преображенская площадь,4.0,Moscow,1.0,45.31,20.3,12.2,4.0,17,European-style renovation
3157,49571000.0,Secondary, Октябрьская,1.0,Moscow,1.0,52.18,16.0,31.2,2.0,9,Without renovation
3158,160192329.0,Secondary, Киевская,13.0,Moscow,1.0,101.91,53.7,15.1,2.0,14,Designer
3159,18695759.0,Secondary, Шелепиха,9.0,Moscow,1.0,35.0,15.5,10.0,15.0,32,European-style renovation
3160,18653329.0,Secondary, Электрозаводская,14.0,Moscow,1.0,37.7,13.9,15.0,4.0,11,European-style renovation
3161,18990000.0,Secondary, Павелецкая,17.0,Moscow,1.0,37.5,12.6,14.5,5.0,43,European-style renovation
3162,23175600.0,Secondary, Зорге,13.0,Moscow,1.0,43.4,17.7,11.6,3.0,27,European-style renovation
3163,15560203.0,Secondary, Нагатинская,15.0,Moscow,1.0,29.8,14.2,9.0,5.0,26,Cosmetic
3164,18395650.0,Secondary, Стрешнево,3.0,Moscow,1.0,37.75,13.6,16.7,6.0,30,European-style renovation
3165,23381500.0,Secondary, Беговая,13.0,Moscow,1.0,46.3,25.5,10.5,15.0,25,European-style renovation
3166,17130504.0,Secondary, Мичуринский проспект,19.0,Moscow,1.0,40.1,22.4,10.0,14.0,24,Cosmetic
3167,19150000.0,Secondary, Аминьевская,14.0,Moscow,1.0,45.1,16.0,18.5,21.0,29,European-style renovation
3168,21411928.0,Secondary, Фили,3.0,Moscow,1.0,41.2,23.8,12.4,12.0,20,European-style renovation
3169,8080293.0,Secondary, Бунинская аллея,9.0,Moscow,1.0,23.4,14.0,8.6,13.0,14,Cosmetic
3170,10832290.0,Secondary, Прокшино,6.0,Moscow,1.0,39.4,15.2,11.6,10.0,17,Cosmetic
3171,14750000.0,Secondary, Полежаевская,3.0,Moscow,1.0,37.26,17.3,9.7,12.0,21,Cosmetic
3172,16419450.0,Secondary, Октябрьское поле,3.0,Moscow,1.0,41.1,21.7,10.1,3.0,21,Cosmetic
3173,17880329.0,Secondary, Зорге,2.0,Moscow,1.0,45.6,13.1,19.1,2.0,23,European-style renovation
3174,19055000.0,Secondary, Гражданская,10.0,Moscow,1.0,41.2,15.2,11.9,11.0,25,European-style renovation
3175,20100000.0,Secondary, Терехово ,8.0,Moscow,1.0,41.9,14.0,18.0,2.0,24,European-style renovation
3176,20143852.0,Secondary, Нагатинская,6.0,Moscow,1.0,40.26,22.5,10.0,11.0,25,European-style renovation
3177,21720988.0,Secondary, Зорге,6.0,Moscow,1.0,37.5,13.5,10.7,2.0,16,European-style renovation
3178,35591626.0,Secondary, Аэропорт,11.0,Moscow,1.0,53.3,10.2,11.0,3.0,41,European-style renovation
3179,7038389.0,Secondary, Коммунарка,15.0,Moscow,1.0,23.8,14.2,8.6,2.0,24,Cosmetic
3180,14150136.0,Secondary, Карамышевская,2.0,Moscow,1.0,34.1,13.4,9.5,14.0,28,Cosmetic
3181,15616224.0,Secondary, Народное Ополчение,11.0,Moscow,1.0,46.8,18.1,10.5,14.0,21,Cosmetic
3182,16150680.0,Secondary, Октябрьское поле,20.0,Moscow,1.0,29.0,13.2,9.0,17.0,19,Cosmetic
3183,17800000.0,Secondary, Марьина Роща,8.0,Moscow,1.0,43.52,15.4,17.0,20.0,57,European-style renovation
3184,26707400.0,Secondary, Мичуринский проспект,16.0,Moscow,1.0,41.0,11.6,20.4,20.0,30,European-style renovation
3185,11912802.0,Secondary, Кожуховская,9.0,Moscow,1.0,32.9,14.7,10.0,11.0,68,Cosmetic
3186,12608742.0,Secondary, Калитники,10.0,Moscow,1.0,42.94,23.8,10.2,4.0,16,Cosmetic
3187,16500000.0,Secondary, Шелепиха,12.0,Moscow,1.0,32.5,13.0,9.3,8.0,32,Cosmetic
3188,18999980.0,Secondary, Технопарк,6.0,Moscow,1.0,44.9,24.8,10.4,10.0,35,European-style renovation
3189,24500000.0,Secondary, Красные ворота,7.0,Moscow,1.0,27.5,15.0,4.0,5.0,19,European-style renovation
3190,7680024.0,Secondary, Ольховая,17.0,Moscow,1.0,34.6,12.0,12.1,3.0,16,Cosmetic
3191,9708098.0,Secondary, Говорово,13.0,Moscow,1.0,36.9,12.4,9.7,9.0,17,Cosmetic
3192,9916679.0,Secondary, Бунинская аллея,8.0,Moscow,1.0,35.6,12.2,11.3,3.0,7,Cosmetic
3193,17514480.0,Secondary, Зорге,12.0,Moscow,1.0,36.56,10.7,16.4,16.0,21,European-style renovation
3194,18489120.0,Secondary, Шелепиха,6.0,Moscow,1.0,29.63,11.5,9.6,31.0,51,European-style renovation
3195,9846549.0,Secondary, Бунинская аллея,18.0,Moscow,1.0,33.3,12.1,9.8,8.0,30,Cosmetic
3196,10023842.0,Secondary, Филатов Луг,11.0,Moscow,1.0,40.9,13.0,10.0,21.0,22,Cosmetic
3197,18500000.0,Secondary, Технопарк,3.0,Moscow,1.0,43.0,28.0,10.0,6.0,40,European-style renovation
3198,20085912.0,Secondary, Красный Балтиец,6.0,Moscow,1.0,47.2,12.2,19.9,3.0,25,European-style renovation
3199,20748078.0,Secondary, Красный Балтиец,6.0,Moscow,1.0,46.8,16.5,18.3,13.0,25,European-style renovation
3200,23375869.0,Secondary, Лужники,3.0,Moscow,1.0,38.0,21.3,9.8,6.0,41,European-style renovation
3201,25436116.0,Secondary, Лужники,3.0,Moscow,1.0,38.8,21.8,9.8,2.0,41,European-style renovation
3202,50248000.0,Secondary, Воробьёвы горы,13.0,Moscow,1.0,55.3,12.3,11.2,2.0,18,Without renovation
3203,8500000.0,Secondary, Прокшино,10.0,Moscow,1.0,40.4,17.2,12.0,11.0,15,Cosmetic
3204,21562092.0,Secondary, Тульская,13.0,Moscow,1.0,47.2,12.5,20.5,8.0,20,European-style renovation
3205,24286694.0,Secondary, Серпуховская,5.0,Moscow,1.0,37.7,13.0,14.6,18.0,41,European-style renovation
3206,31786311.0,Secondary, Карамышевская,2.0,Moscow,1.0,51.9,14.7,7.4,2.0,26,European-style renovation
3207,18286490.0,Secondary, Тульская,13.0,Moscow,1.0,38.77,10.7,18.7,4.0,20,European-style renovation
3208,20200660.0,Secondary, Тульская,14.0,Moscow,1.0,38.93,10.7,18.8,6.0,20,European-style renovation
3209,26204990.0,Secondary, Карамышевская,2.0,Moscow,1.0,42.7,13.7,6.9,18.0,43,European-style renovation
3210,19045534.0,Secondary, Народное Ополчение,18.0,Moscow,1.0,32.3,15.1,8.2,19.0,29,European-style renovation
3211,22500000.0,Secondary, Автозаводская,19.0,Moscow,1.0,48.77,26.0,3.0,13.0,14,European-style renovation
3212,21900000.0,Secondary, Хорошёво,26.0,Moscow,1.0,39.1,21.9,9.9,17.0,43,European-style renovation
3213,22600000.0,Secondary, ЗИЛ,9.0,Moscow,1.0,46.0,12.0,18.0,6.0,20,European-style renovation
3214,34050000.0,Secondary, Терехово ,8.0,Moscow,1.0,81.3,43.2,13.4,10.0,13,European-style renovation
3215,19700000.0,Secondary, Шелепиха,6.0,Moscow,1.0,45.0,15.0,17.0,25.0,51,European-style renovation
3216,19200000.0,Secondary, Беломорская,3.0,Moscow,1.0,43.61,20.0,10.0,17.0,20,European-style renovation
3217,29000000.0,Secondary, Чкаловская,2.0,Moscow,1.0,40.8,35.0,10.0,15.0,21,European-style renovation
3218,75000000.0,Secondary, Чкаловская,13.0,Moscow,1.0,57.0,18.0,24.0,4.0,8,Designer
3219,8700000.0,Secondary, Царицыно,6.0,Moscow,1.0,33.77,16.0,8.0,4.0,20,Cosmetic
3220,13950000.0,Secondary, Зорге,13.0,Moscow,1.0,36.3,12.9,9.6,4.0,22,Cosmetic
3221,17100000.0,Secondary, ЗИЛ,15.0,Moscow,1.0,40.1,13.2,17.8,4.0,16,Cosmetic
3222,25000000.0,Secondary, Петровский Парк,7.0,Moscow,1.0,61.3,45.0,11.3,6.0,8,European-style renovation
3223,25400000.0,Secondary, Павелецкая,12.0,Moscow,1.0,41.1,15.1,13.8,5.0,21,European-style renovation
3224,28000000.0,Secondary, Юго-Западная,20.0,Moscow,1.0,70.8,23.0,15.1,8.0,33,European-style renovation
3225,6324997.0,Secondary, Говорово,10.0,Moscow,1.0,23.93,14.4,4.5,6.0,15,Cosmetic
3226,6910078.0,Secondary, Рассказовка,18.0,Moscow,1.0,32.03,12.0,10.9,9.0,9,Cosmetic
3227,7331153.0,Secondary, Щербинка,19.0,Moscow,1.0,32.5,9.4,14.7,2.0,17,Cosmetic
3228,7489705.0,Secondary, Бульвар Адмирала Ушакова,8.0,Moscow,1.0,25.4,15.0,8.7,2.0,16,Cosmetic
3229,7555400.0,Secondary, Окружная,12.0,Moscow,1.0,32.7,9.5,16.3,4.0,14,Cosmetic
3230,7618549.0,Secondary, Щербинка,12.0,Moscow,1.0,31.9,12.3,10.5,2.0,17,Cosmetic
3231,7809556.0,Secondary, Щербинка,12.0,Moscow,1.0,32.3,9.4,16.2,16.0,17,Cosmetic
3232,7792964.0,Secondary, Филатов Луг,13.0,Moscow,1.0,36.3,18.2,10.5,11.0,14,Cosmetic
3233,7850000.0,Secondary, Ховрино,15.0,Moscow,1.0,32.51,9.3,14.8,17.0,17,Cosmetic
3234,7906171.0,Secondary, Щербинка,18.0,Moscow,1.0,35.9,10.6,17.2,10.0,17,Cosmetic
3235,8137000.0,Secondary, Аэропорт Внуково,17.0,Moscow,1.0,41.2,18.7,12.9,9.0,9,Cosmetic
3236,8100000.0,Secondary, Ботанический сад,17.0,Moscow,1.0,33.0,18.8,9.4,6.0,18,Cosmetic
3237,8165400.0,Secondary, Ольховая,14.0,Moscow,1.0,37.2,12.9,13.4,14.0,14,Cosmetic
3238,8200000.0,Secondary, Щербинка,12.0,Moscow,1.0,36.0,10.2,18.1,16.0,17,Cosmetic
3239,8209688.0,Secondary, Щербинка,11.0,Moscow,1.0,32.28,9.5,16.2,17.0,17,Cosmetic
3240,8200000.0,Secondary, Бульвар Адмирала Ушакова,8.0,Moscow,1.0,23.2,13.9,8.6,17.0,17,Cosmetic
3241,8334900.0,Secondary, Ховрино,16.0,Moscow,1.0,34.3,12.0,8.9,5.0,12,Cosmetic
3242,8534309.0,Secondary, Ольховая,17.0,Moscow,1.0,37.0,12.4,11.7,7.0,15,Cosmetic
3243,8651376.0,Secondary, Ольховая,17.0,Moscow,1.0,36.0,14.0,11.2,10.0,15,Cosmetic
3244,8878600.0,Secondary, Аэропорт Внуково,17.0,Moscow,1.0,41.2,18.7,12.9,6.0,12,Cosmetic
3245,8892400.0,Secondary, Ольховая,9.0,Moscow,1.0,37.2,17.8,11.5,14.0,14,Cosmetic
3246,8821450.0,Secondary, Ольховая,9.0,Moscow,1.0,37.2,17.8,11.5,15.0,15,Cosmetic
3247,8843959.0,Secondary, Пятницкое шоссе,31.0,Moscow,1.0,31.8,12.3,10.1,17.0,25,Cosmetic
3248,8911193.0,Secondary, Филатов Луг,11.0,Moscow,1.0,35.5,13.6,9.6,14.0,19,Cosmetic
3249,8935670.0,Secondary, Бунинская аллея,5.0,Moscow,1.0,36.4,12.3,14.7,2.0,16,Cosmetic
3250,8904194.0,Secondary, Филатов Луг,13.0,Moscow,1.0,44.4,9.8,18.7,9.0,14,Cosmetic
3251,9185700.0,Secondary, Ольховая,9.0,Moscow,1.0,40.6,16.4,13.6,2.0,15,Cosmetic
3252,9126804.0,Secondary, Перерва,14.0,Moscow,1.0,32.6,12.5,10.6,2.0,17,Cosmetic
3253,9271040.0,Secondary, Бунинская аллея,18.0,Moscow,1.0,35.6,12.1,12.9,2.0,30,Cosmetic
3254,9329878.0,Secondary, Щербинка,19.0,Moscow,1.0,46.8,15.4,18.4,8.0,17,Cosmetic
3255,9284216.0,Secondary, Пятницкое шоссе,4.0,Moscow,1.0,34.0,14.0,10.5,3.0,32,Cosmetic
3256,9390720.0,Secondary, Аэропорт Внуково,17.0,Moscow,1.0,43.8,22.1,11.2,5.0,9,Cosmetic
3257,9366953.0,Secondary, Пятницкое шоссе,31.0,Moscow,1.0,31.7,9.1,15.9,14.0,25,Cosmetic
3258,9537011.0,Secondary, Коммунарка,17.0,Moscow,1.0,33.9,11.3,12.3,2.0,21,Cosmetic
3259,9549880.0,Secondary, Бунинская аллея,9.0,Moscow,1.0,32.5,12.5,10.5,17.0,17,Cosmetic
3260,9501203.0,Secondary, Перерва,14.0,Moscow,1.0,32.6,9.5,16.1,20.0,33,Cosmetic
3261,9564970.0,Secondary, Ольховая,14.0,Moscow,1.0,43.3,16.8,17.2,8.0,14,Cosmetic
3262,9605194.0,Secondary, Дегунино,6.0,Moscow,1.0,33.0,9.4,16.1,4.0,33,Cosmetic
3263,9737088.0,Secondary, Прокшино,6.0,Moscow,1.0,35.2,12.4,10.7,4.0,13,Cosmetic
3264,9705985.0,Secondary, Говорово,13.0,Moscow,1.0,36.1,12.3,9.6,12.0,17,Cosmetic
3265,9673541.0,Secondary, Бунинская аллея,8.0,Moscow,1.0,36.6,14.3,10.8,9.0,9,Cosmetic
3266,9661921.0,Secondary, Говорово,13.0,Moscow,1.0,35.06,12.4,11.7,2.0,15,Cosmetic
3267,9660148.0,Secondary, Бунинская аллея,9.0,Moscow,1.0,32.5,12.5,10.5,11.0,17,Cosmetic
3268,9737184.0,Secondary, Депо,18.0,Moscow,1.0,34.2,10.1,16.0,13.0,16,Cosmetic
3269,9821420.0,Secondary, Ольховая,14.0,Moscow,1.0,43.4,16.9,17.2,8.0,14,Cosmetic
3270,9840544.0,Secondary, Новоподрезково,6.0,Moscow,1.0,34.1,13.8,10.8,14.0,15,Cosmetic
3271,9795427.0,Secondary, Говорово,13.0,Moscow,1.0,34.97,12.4,11.7,12.0,15,Cosmetic
3272,9872741.0,Secondary, Новоподрезково,6.0,Moscow,1.0,34.3,13.8,10.9,12.0,15,Cosmetic
3273,9877569.0,Secondary, Бунинская аллея,9.0,Moscow,1.0,32.6,9.5,16.1,14.0,17,Cosmetic
3274,9990000.0,Secondary, Братиславская,8.0,Moscow,1.0,32.0,10.0,9.3,14.0,17,Cosmetic
3275,10036936.0,Secondary, Красный Строитель,5.0,Moscow,1.0,32.44,9.4,16.4,4.0,33,Cosmetic
3276,10023882.0,Secondary, Нахабино,21.0,Moscow,1.0,33.8,9.8,16.8,25.0,25,Cosmetic
3277,10030162.0,Secondary, Пятницкое шоссе,5.0,Moscow,1.0,32.2,9.4,14.7,16.0,19,Cosmetic
3278,10050060.0,Secondary, Медведково,17.0,Moscow,1.0,34.7,10.2,16.0,20.0,62,Cosmetic
3279,10135683.0,Secondary, Медведково,17.0,Moscow,1.0,34.7,10.4,15.8,29.0,62,Cosmetic
3280,10226930.0,Secondary, Бунинская аллея,18.0,Moscow,1.0,36.1,16.6,9.7,15.0,30,Cosmetic
3281,10198573.0,Secondary, Бунинская аллея,18.0,Moscow,1.0,36.1,9.7,16.6,13.0,30,Cosmetic
3282,10206800.0,Secondary, Кантемировская,19.0,Moscow,1.0,32.3,9.5,16.2,9.0,33,Cosmetic
3283,10179579.0,Secondary, Пятницкое шоссе,4.0,Moscow,1.0,32.3,9.4,16.3,15.0,32,Cosmetic
3284,10280447.0,Secondary, Красный Строитель,3.0,Moscow,1.0,34.08,13.9,10.6,7.0,33,Cosmetic
3285,10405301.0,Secondary, Говорово,13.0,Moscow,1.0,38.6,14.4,9.8,15.0,17,Cosmetic
3286,10490949.0,Secondary, Бескудниково,19.0,Moscow,1.0,34.4,10.3,17.0,33.0,33,Cosmetic
3287,10467171.0,Secondary, Бульвар Рокоссовского,3.0,Moscow,1.0,32.4,12.5,10.6,33.0,33,Cosmetic
3288,10500000.0,Secondary, Калитники,10.0,Moscow,1.0,45.0,12.0,19.0,2.0,21,Cosmetic
3289,10500000.0,Secondary, Стрешнево,6.0,Moscow,1.0,30.2,17.4,9.1,21.0,22,Cosmetic
3290,10601441.0,Secondary, Прокшино,6.0,Moscow,1.0,34.0,12.0,10.5,16.0,17,Cosmetic
3291,10567656.0,Secondary, Саларьево,16.0,Moscow,1.0,32.1,9.4,16.1,14.0,14,Cosmetic
3292,10555993.0,Secondary, Спартак,5.0,Moscow,1.0,27.4,15.3,3.6,2.0,22,Cosmetic
3293,10599833.0,Secondary, Спартак,5.0,Moscow,1.0,27.4,15.3,3.6,5.0,22,Cosmetic
3294,10705030.0,Secondary, Бунинская аллея,18.0,Moscow,1.0,38.5,16.4,13.0,12.0,30,Cosmetic
3295,10735695.0,Secondary, Варшавская,14.0,Moscow,1.0,28.47,16.5,9.0,5.0,9,Cosmetic
3296,10715248.0,Secondary, Коммунарка,15.0,Moscow,1.0,33.5,12.2,9.4,20.0,24,Cosmetic
3297,10781275.0,Secondary, Бунинская аллея,9.0,Moscow,1.0,38.0,14.7,10.9,14.0,18,Cosmetic
3298,10847917.0,Secondary, Медведково,4.0,Moscow,1.0,35.9,11.4,16.2,40.0,53,Cosmetic
3299,10840170.0,Secondary, Владыкино,8.0,Moscow,1.0,32.1,12.4,10.5,17.0,33,Cosmetic
3300,10820930.0,Secondary, Красный Строитель,3.0,Moscow,1.0,36.18,11.1,17.3,20.0,33,Cosmetic
3301,10915155.0,Secondary, Прокшино,6.0,Moscow,1.0,35.0,14.0,9.7,16.0,16,Cosmetic
3302,10914361.0,Secondary, Прокшино,14.0,Moscow,1.0,34.6,12.0,12.1,3.0,15,Cosmetic
3303,10924226.0,Secondary, Филатов Луг,11.0,Moscow,1.0,47.0,13.3,10.5,1.0,19,Cosmetic
3304,10986500.0,Secondary, Новые Черёмушки,11.0,Moscow,1.0,30.1,10.5,11.5,10.0,29,Cosmetic
3305,10945180.0,Secondary, Коммунарка,10.0,Moscow,1.0,33.4,12.1,9.4,14.0,17,Cosmetic
3306,10918497.0,Secondary, Коммунарка,17.0,Moscow,1.0,33.3,12.1,9.4,12.0,16,Cosmetic
3307,10935700.0,Secondary, Бульвар Рокоссовского,3.0,Moscow,1.0,32.3,9.5,16.0,19.0,33,Cosmetic
3308,11031049.0,Secondary, Филатов Луг,11.0,Moscow,1.0,41.7,13.7,10.1,15.0,22,Cosmetic
3309,49068328.0,Secondary, Белорусская,8.0,Moscow,2.0,74.6,39.8,12.8,12.0,36,Without renovation
3310,54720000.0,Secondary, Панфиловская,12.0,Moscow,2.0,90.0,35.6,14.3,3.0,12,Without renovation
3311,58780000.0,Secondary, Минская,1.0,Moscow,2.0,74.4,27.6,22.7,14.0,14,Without renovation
3312,48858726.0,Secondary, Парк Победы,7.0,Moscow,2.0,51.2,30.9,10.9,28.0,34,Without renovation
3313,40531259.0,Secondary, Лужники,3.0,Moscow,2.0,70.1,37.6,12.4,15.0,41,Without renovation
3314,135360000.0,Secondary, Парк Культуры,12.0,Moscow,2.0,75.2,40.2,12.9,4.0,7,Designer
3315,47276605.0,Secondary, Павелецкая,15.0,Moscow,2.0,55.8,30.3,11.3,7.0,11,Without renovation
